LAT,LON,YEAR,DOY,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,T2M_RANGE
-32.25,17.25,2023,217,12.88,10.69,11.78,13.96,7.85,86.43,0,102.28,2.85,3.82,202.26,3.02,4.17,202.23,0.9
-32.25,17.75,2023,217,12.54,10.26,11.4,13.01,7.67,86.28,0.01,102.06,2.89,3.25,164.07,3.26,3.81,164.36,2.84
-32.25,18.25,2023,217,12.23,9.26,10.75,11.87,7.28,83.26,0.01,101.04,2.98,2.8,154,3.76,3.98,154.88,7.89
-32.25,18.75,2023,217,12.31,8.08,10.19,10.81,6.96,77.16,0.01,98.32,2.79,4.2,154.75,4.05,6.7,155.12,15.84
-32.25,19.25,2023,217,12.78,7.47,10.12,11.22,6.84,72.71,0.01,95.75,3.52,4.6,178.08,5.25,5.92,178.12,17.79
-32.25,19.75,2023,217,13.55,6.71,10.13,12.31,6.59,66.47,0.01,94.19,4.97,4.96,160.07,7.58,5.15,159.84,17.56
-32.25,20.25,2023,217,13.26,5.23,9.24,12.44,6.1,61.7,0.01,91.52,6.41,5.86,164.78,9.69,4.98,164.38,16.41
-32.25,20.75,2023,217,12.25,3.51,7.88,11.81,5.55,59.16,0.01,88.42,7.49,6.88,211.86,10.99,5.27,211.53,15.48
-32.25,21.25,2023,217,12.66,3.14,7.9,12.46,5.4,57.16,0.01,88.34,8.32,6.62,276.69,11.62,5.19,276.78,15.81
-32.25,21.75,2023,217,14.5,3.47,8.98,14.32,5.43,51.86,0.01,90.11,8.62,6.46,276.74,11.82,4.43,276.56,15.88
-31.75,16.75,2023,217,13.03,10.64,11.83,14.45,7.81,85.33,0,102.29,2.57,4.41,207.19,2.72,4.74,207.47,0.96
-31.75,17.25,2023,217,12.75,10.6,11.68,13.58,7.81,86.7,0,102.26,2.63,4.31,170.24,2.8,4.71,170.04,0.95
-31.75,17.75,2023,217,12.55,9.72,11.14,12.86,7.43,83.95,0.01,101.91,2.88,3.87,149.56,3.35,4.57,149.61,3.96
-31.75,18.25,2023,217,12.68,8.31,10.5,12.41,6.85,77.34,0.02,100.84,3.17,3.69,148.01,4.21,5.07,148.59,10.24
-31.75,18.75,2023,217,13.52,7.5,10.51,12.26,6.65,70.31,0.01,98.58,3.2,5.24,160.03,4.83,7.8,159.84,17.44
-31.75,19.25,2023,217,14.02,7.04,10.53,12.74,6.65,65.39,0.01,95.62,4.72,5.17,150.46,7.43,6.12,150.34,17.33
-31.75,19.75,2023,217,13.66,5.64,9.65,12.74,6.2,61.42,0.01,92.75,5.94,5.52,135.8,9.21,5.24,135.39,16.95
-31.75,20.25,2023,217,12.86,4.24,8.55,12.34,5.72,59.73,0.01,90.4,6.54,6.15,140.04,9.99,4.92,142.35,16.8
-31.75,20.75,2023,217,12.22,3.36,7.79,11.98,5.44,59.44,0.01,88.9,6.71,6.69,166.78,10.15,4.89,172.13,16.83
-31.75,21.25,2023,217,12.53,3.05,7.79,12.46,5.37,57.47,0.01,88.49,7.18,6.55,199.25,10.57,4.88,199.16,16.47
-31.75,21.75,2023,217,13.06,2.87,7.97,13.02,5.32,54.07,0.01,88.16,7.96,6.3,209.02,11.19,3.86,208.73,15.37
-35.25,16.75,2023,218,15.46,12.57,14.01,16.1,8.91,82.87,0.39,102.43,4.65,7.31,193.54,5.11,8.45,193.35,0.92
-35.25,17.25,2023,218,15.52,12.87,14.19,16.04,9.07,84.19,0.37,102.44,4.86,6.54,202.62,5.37,7.61,202.39,0.94
-35.25,17.75,2023,218,15.49,13.12,14.31,15.86,9.22,85.78,0.41,102.44,5,6.52,214.53,5.58,7.62,214.32,0.88
-35.25,18.25,2023,218,15.37,13.26,14.32,15.61,9.3,87.2,0.48,102.45,5.18,7.19,228.54,5.82,8.37,228.36,0.72
-35.25,18.75,2023,218,15.22,13.23,14.23,15.4,9.28,87.88,0.35,102.46,5.68,7.71,241.47,6.39,8.89,241.19,0.53
-35.25,19.25,2023,218,15.1,13.11,14.1,15.34,9.2,87.85,0.26,102.47,6.09,7.89,248.57,6.84,8.96,248.26,0.54
-35.25,19.75,2023,218,14.9,12.93,13.92,15.2,9.09,87.99,0.24,102.46,5.98,7.38,249.59,6.83,8.38,249.26,1.38
-35.25,20.25,2023,218,14.86,12.92,13.89,15.21,9.08,88.11,0.2,102.47,5.87,6.91,248.47,6.71,7.69,248.11,1.69
-35.25,20.75,2023,218,15.03,13.05,14.04,15.5,9.17,87.88,0.15,102.49,5.9,6.65,247.13,6.62,7.16,246.73,1.26
-35.25,21.25,2023,218,15.29,13.13,14.21,16.07,9.22,86.88,0.16,102.51,5.89,6.2,245.53,6.5,6.81,245.03,1.05
-35.25,21.75,2023,218,15.73,13.35,14.54,16.94,9.36,85.7,0.15,102.5,6.05,6.14,246.88,6.61,6.81,246.43,1.1
-34.75,16.75,2023,218,15.63,12.85,14.24,16.17,9.09,83.5,0.38,102.45,4.58,5.96,202.09,5.04,6.88,201.81,0.89
-34.75,17.25,2023,218,15.6,13.18,14.39,16.05,9.27,85.46,0.38,102.46,4.6,5.93,218.01,5.08,6.83,217.84,0.85
-34.75,17.75,2023,218,15.4,13.33,14.36,15.75,9.34,87.44,0.43,102.46,4.82,6.56,238.84,5.36,7.53,238.65,0.71
-34.75,18.25,2023,218,14.96,13.17,14.06,15.24,9.25,89.01,0.52,102.38,5.19,7.47,258.66,5.83,8.5,258.36,0.71
-34.75,18.75,2023,218,14.26,12.68,13.47,14.52,9,90.19,0.33,102.07,5.45,7.62,265.56,6.2,8.58,265.41,1.4
-34.75,19.25,2023,218,13.66,12.09,12.87,13.82,8.69,90.26,0.19,101.79,5.17,7.2,261.71,6.16,8.19,261.41,3.37
-34.75,19.75,2023,218,13.23,11.78,12.5,13.27,8.51,90.6,0.15,101.71,4.66,6.11,253.19,5.78,6.96,252.85,5.37
-34.75,20.25,2023,218,13.48,11.85,12.66,13.61,8.55,89.71,0.12,101.87,4.45,5.5,244.79,5.44,6.11,244.36,5.25
-34.75,20.75,2023,218,14.21,12.17,13.19,14.61,8.72,87.84,0.08,102.16,4.59,5.55,238.74,5.28,6.06,238.26,3.33
-34.75,21.25,2023,218,14.53,12.33,13.43,15.08,8.79,86.94,0.06,102.26,4.64,5.54,234.72,5.21,6.42,234.53,2.39
-34.75,21.75,2023,218,14.91,12.53,13.72,15.66,8.89,85.81,0.08,102.3,4.81,5.73,240.54,5.36,6.75,240.38,1.92
-34.25,16.75,2023,218,15.74,13.29,14.51,16.18,9.34,85.35,0.28,102.47,4.17,5.77,217.89,4.59,6.52,217.44,0.73
-34.25,17.25,2023,218,15.5,13.36,14.43,15.84,9.37,87.06,0.33,102.48,4.2,6.23,250.99,4.66,7.03,250.68,0.66
-34.25,17.75,2023,218,14.92,13.1,14.01,15.15,9.2,88.82,0.38,102.45,4.46,6.58,276.67,5.01,7.42,276.29,0.72
-34.25,18.25,2023,218,13.94,12.41,13.17,14.07,8.83,90.5,0.39,102.09,4.61,6.57,284.42,5.31,7.35,283.81,1.48
-34.25,18.75,2023,218,12.51,11.35,11.92,12.65,8.36,92.5,0.25,100.86,4.12,5.77,275.97,4.97,6.36,275.44,3.88
-34.25,19.25,2023,218,11.57,10.21,10.89,11.54,7.85,91.05,0.13,99.45,3.47,4.83,256.54,4.58,5.5,256.09,7.45
-34.25,19.75,2023,218,11.4,9.89,10.65,11.01,7.7,89.68,0.09,99.38,3.05,3.72,242.28,4.19,4.09,241.97,9.64
-34.25,20.25,2023,218,11.93,9.92,10.92,11.55,7.7,87.61,0.08,99.74,2.96,3.31,231.74,3.95,3.39,231.53,9.62
-34.25,20.75,2023,218,12.71,10.05,11.38,12.71,7.74,85.36,0.08,100.06,3.09,3.67,222.04,3.9,3.74,222.08,7.97
-34.25,21.25,2023,218,13.01,10.25,11.63,13.15,7.81,84.66,0.07,100.37,3.15,4.07,208.81,3.88,4.57,209.78,6.68
-34.25,21.75,2023,218,13.5,10.55,12.03,13.59,7.93,83.56,0.08,100.56,3.21,4.33,211.96,3.88,5.15,213.06,6.21
-33.75,16.75,2023,218,15.56,13.46,14.51,15.94,9.43,87.26,0.15,102.49,3.81,5.7,266.86,4.19,6.31,266.31,0.69
-33.75,17.25,2023,218,15.13,13.05,14.09,15.47,9.16,87.32,0.2,102.52,4.03,5.63,289.4,4.43,6.27,288.75,0.66
-33.75,17.75,2023,218,14.3,12.42,13.36,14.51,8.8,88.41,0.23,102.42,4.02,5.46,295.01,4.55,6.09,294.25,1.27
-33.75,18.25,2023,218,12.98,11.49,12.24,12.97,8.34,90.61,0.23,101.82,3.55,5.04,284.13,4.27,5.64,283.3,3.07
-33.75,18.75,2023,218,11.17,10.13,10.64,11,7.75,93.16,0.2,100.14,2.65,3.72,257.78,3.53,4.45,257.12,6.54
-33.75,19.25,2023,218,9.67,8.16,8.91,9.27,7.04,89.36,0.09,96.58,2.54,2.74,242.51,3.41,3,242.15,9.45
-33.75,19.75,2023,218,9.38,7.44,8.41,8.74,6.79,87.02,0.06,95.42,2.52,2.04,237.32,3.48,2.48,237.19,10.83
-33.75,20.25,2023,218,9.97,7.15,8.56,9.36,6.66,83.72,0.05,95.5,2.65,2.11,233.08,3.73,2.44,233.32,11.34
-33.75,20.75,2023,218,10.95,6.98,8.96,10.56,6.53,79.43,0.05,96.05,2.75,2.93,220.43,3.84,2.83,221.26,11.58
-33.75,21.25,2023,218,11.71,7.04,9.37,11.19,6.53,76.53,0.06,96.67,2.38,3.92,189.78,3.17,4.05,191.31,12.13
-33.75,21.75,2023,218,12.1,7.41,9.75,11.73,6.68,76.31,0.05,97.01,2.5,3.38,176.73,3.41,3.79,178.61,12.46
-33.25,16.75,2023,218,15.13,12.81,13.97,15.49,9.02,85.98,0.06,102.52,3.49,5.03,303.94,3.79,5.53,303.21,0.9
-33.25,17.25,2023,218,14.65,12.18,13.41,15.09,8.65,85.06,0.08,102.55,3.64,4.7,297.12,3.94,5.18,296.19,0.85
-33.25,17.75,2023,218,13.75,11.58,12.66,14.04,8.34,86.78,0.11,102.38,3.43,4.28,279.62,3.91,4.92,275.59,2.16
-33.25,18.25,2023,218,12.34,10.77,11.56,12.28,7.96,90.19,0.14,101.66,2.77,3.71,257.27,3.54,4.72,250.22,5.03
-33.25,18.75,2023,218,10.6,9.23,9.91,10.34,7.32,91.69,0.18,99.87,1.97,2.51,221.72,2.84,3.95,220.62,8.25
-33.25,19.25,2023,218,8.44,6.4,7.42,7.67,6.4,86.46,0.08,94.5,2.35,1.94,229.14,3.13,2.55,228.9,10.85
-33.25,19.75,2023,218,8.38,5.57,6.98,7.58,6.11,83.19,0.05,93,2.53,1.75,240.88,3.59,3.19,240.89,11.56
-33.25,20.25,2023,218,9.22,5.01,7.12,8.64,5.9,77.56,0.03,92.63,3.16,2.54,246.04,4.63,4.25,246.38,11.95
-33.25,20.75,2023,218,10.42,4.29,7.36,10.01,5.63,69.71,0.01,92.55,3.81,3.97,237.98,5.48,4.92,238.81,13.11
-33.25,21.25,2023,218,12.05,4.23,8.14,11.46,5.55,64.16,0.01,93.71,2.98,4.8,214.25,4.09,5.16,215.28,15.59
-33.25,21.75,2023,218,12.66,4.87,8.77,12.25,5.73,64.46,0.01,95.02,2.95,4.07,161.52,4.3,5.45,162.38,16.5
-32.75,16.75,2023,218,14.68,11.84,13.26,15.21,8.45,83.01,0.02,102.54,3.05,4.26,249.7,3.26,4.67,248.99,1.04
-32.75,17.25,2023,218,14.19,11.29,12.74,14.8,8.17,82.62,0.03,102.56,3.19,4.07,234.13,3.42,4.53,237.8,0.98
-32.75,17.75,2023,218,13.32,10.85,12.08,13.67,7.95,85.1,0.06,102.36,2.97,3.91,223.73,3.43,4.84,227.3,2.48
-32.75,18.25,2023,218,11.95,10.04,11,11.77,7.6,88.54,0.11,101.4,2.34,3.55,210.24,3.14,5.12,209.08,5.81
-32.75,18.75,2023,218,10.26,8.07,9.17,9.72,6.87,87.81,0.13,98.88,1.73,2.5,185.81,2.54,4.2,183.91,9.64
-32.75,19.25,2023,218,8.6,5.66,7.13,7.75,6.09,82.54,0.05,94.32,2.29,1.95,220.31,3.11,3.13,219.98,11.52
-32.75,19.75,2023,218,9.61,4.99,7.3,8.78,5.82,75.28,0.02,93.79,2.67,2.34,241.05,3.87,4.48,241.39,12.21
-32.75,20.25,2023,218,10.54,3.87,7.2,9.84,5.46,66.62,0.01,92.45,3.76,4.16,252.25,5.47,7.02,252.87,12.53
-32.75,20.75,2023,218,10.86,2.22,6.54,10.32,4.99,58.54,0,90.04,5.14,6.5,256.3,7.16,9.12,256.98,13.42
-32.75,21.25,2023,218,12.37,2.12,7.24,11.94,4.91,54.34,0,90.89,5.07,7.05,253.75,6.77,8.66,254.12,15.96
-32.75,21.75,2023,218,14.16,3.18,8.67,13.86,5.16,53.22,0,93.65,4.74,6.25,212.32,6.74,8.81,212.35,17.75
-32.25,16.75,2023,218,14.19,11.19,12.69,14.97,8.11,82.09,0.02,102.56,3.01,3.73,173.51,3.2,4.17,173.04,1.04
-32.25,17.25,2023,218,13.7,10.72,12.21,14.38,7.86,82.12,0.03,102.57,3.12,4.09,170.7,3.37,4.74,174.61,1.07
-32.25,17.75,2023,218,13.02,10.28,11.65,13.4,7.65,83.61,0.06,102.36,2.83,4.26,172.8,3.28,5.52,179.39,2.23
-32.25,18.25,2023,218,11.97,9.47,10.72,11.85,7.34,85.42,0.1,101.33,2.24,3.87,169.31,2.94,5.82,174.01,5.1
-32.25,18.75,2023,218,10.37,7.59,8.98,9.75,6.65,84.5,0.08,98.58,1.69,2.96,160.66,2.45,4.8,159.19,9.79
-32.25,19.25,2023,218,10.01,5.84,7.93,9.45,6.04,77.03,0.03,95.99,2.26,2.02,222.88,3.23,3.91,223.09,11.12
-32.25,19.75,2023,218,11.06,4.5,7.78,10.46,5.58,66.89,0.01,94.37,2.96,3,225.18,4.37,5.71,234.86,12.6
-32.25,20.25,2023,218,11.47,2.74,7.1,10.8,5.08,57.98,0,91.63,4.01,4.94,229.79,5.83,8.16,242.34,13.5
-32.25,20.75,2023,218,11.14,0.93,6.04,10.48,4.61,52.13,0,88.46,5.26,6.95,253.9,7.32,9.85,260.11,14.03
-32.25,21.25,2023,218,11.96,0.66,6.31,11.47,4.52,49.16,0,88.35,6.19,8.25,269.62,8.27,9.99,269.53,15.34
-32.25,21.75,2023,218,13.89,1.25,7.57,13.5,4.64,45.98,0,90.11,6.6,8.91,270.48,8.85,11.19,270.66,15.96
-31.75,16.75,2023,218,13.75,10.96,12.35,14.72,7.99,83.13,0.02,102.56,3.44,4.56,153.26,3.69,5.05,153.51,1.12
-31.75,17.25,2023,218,13.26,10.55,11.91,13.93,7.77,83.55,0.03,102.55,3.45,4.97,159.94,3.78,5.72,159.93,1.1
-31.75,17.75,2023,218,12.65,9.93,11.29,12.97,7.49,83.98,0.06,102.2,3.06,4.55,161.45,3.59,5.87,160.81,2.69
-31.75,18.25,2023,218,11.86,8.93,10.4,11.86,7.09,83.52,0.1,101.13,2.39,3.5,156.27,3.16,5.49,154.88,6.15
-31.75,18.75,2023,218,11.05,7.41,9.23,10.66,6.53,80.38,0.07,98.86,1.8,2.96,156.09,2.59,5,154.41,10.42
-31.75,19.25,2023,218,11.1,5.71,8.41,10.69,5.99,71.9,0.02,95.84,2.54,2.72,208.49,3.87,5.71,209.16,12.4
-31.75,19.75,2023,218,11.6,3.69,7.64,11.08,5.36,61.66,0.01,92.88,3.33,3.48,202.06,5.05,6.86,216.28,14.27
-31.75,20.25,2023,218,11.91,1.89,6.89,11.35,4.84,53.6,0,90.45,4.13,4.66,207.59,6.11,7.66,227.21,15.54
-31.75,20.75,2023,218,12.08,0.69,6.38,11.54,4.52,48.69,0,88.9,4.99,6.12,242.76,7.16,8.12,254.49,15.94
-31.75,21.25,2023,218,12.82,0.3,6.55,12.26,4.39,44.97,0,88.47,6.1,8.17,272.06,8.45,9.01,271.84,15.41
-31.75,21.75,2023,218,13.53,0.2,6.87,12.81,4.37,42.49,0,88.13,6.83,10.56,289.11,9.22,12.27,289.24,14.41
-35.25,16.75,2023,219,15.71,13.91,14.81,16.1,9.71,88.99,0.23,102.35,6.32,6.12,276.88,7.07,7.15,276.41,0.92
-35.25,17.25,2023,219,15.63,14,14.81,16.01,9.76,89.95,0.19,102.37,5.66,6,272.34,6.31,7.07,271.89,0.86
-35.25,17.75,2023,219,15.44,13.97,14.7,15.83,9.74,90.81,0.17,102.38,5.01,5.15,248.8,5.55,6.21,248.39,0.8
-35.25,18.25,2023,219,15.18,13.7,14.44,15.61,9.56,90.77,0.16,102.39,4.4,4.14,208.94,4.83,5.15,208.58,0.76
-35.25,18.75,2023,219,14.89,13.18,14.03,15.41,9.25,89.47,0.08,102.4,3.86,4.21,173.34,4.19,5.14,173.03,0.7
-35.25,19.25,2023,219,14.7,12.44,13.57,15.36,8.83,86.54,0.03,102.41,3.43,4.92,140.77,3.69,5.61,140.53,1
-35.25,19.75,2023,219,14.43,12.19,13.31,15.19,8.69,86.6,0.02,102.4,3.12,4.62,121.41,3.39,5.26,125.96,1.67
-35.25,20.25,2023,219,14.39,12.2,13.29,15.21,8.69,86.76,0.02,102.4,3.06,4.15,112.51,3.31,4.68,117.14,1.69
-35.25,20.75,2023,219,14.64,12.34,13.49,15.56,8.76,86.04,0.03,102.42,3.22,4.03,110.18,3.45,4.36,110.23,1.16
-35.25,21.25,2023,219,15.04,12.61,13.83,16.23,8.91,85.34,0.05,102.43,3.5,4.41,109.38,3.72,4.73,109.66,1.25
-35.25,21.75,2023,219,15.76,12.98,14.37,17.12,9.13,83.57,0.06,102.43,3.88,4.4,100.75,4.11,4.79,95.41,1.31
-34.75,16.75,2023,219,15.82,13.96,14.89,16.15,9.74,88.68,0.2,102.39,5.37,6.64,286.29,5.97,7.73,285.7,0.8
-34.75,17.25,2023,219,15.65,13.97,14.81,16.03,9.74,89.63,0.18,102.4,4.52,6.44,271.25,5.01,7.57,270.68,0.82
-34.75,17.75,2023,219,15.35,13.84,14.59,15.78,9.66,90.59,0.18,102.4,3.73,5.42,234.29,4.11,6.53,233.79,0.85
-34.75,18.25,2023,219,14.89,13.37,14.13,15.33,9.37,90.56,0.17,102.31,3.1,4.17,193.26,3.39,5.17,192.86,1.07
-34.75,18.75,2023,219,14.2,12.5,13.35,14.54,8.88,89.66,0.08,101.98,2.68,3.88,180.78,2.94,4.73,180.53,1.88
-34.75,19.25,2023,219,13.63,11.24,12.43,13.8,8.22,85.93,0.03,101.69,2.46,4.16,156.96,2.83,5.03,157.21,3.98
-34.75,19.75,2023,219,13.11,10.56,11.84,13.18,7.87,85.15,0.01,101.61,2.3,3.88,136.68,2.79,4.93,135.98,5.66
-34.75,20.25,2023,219,13.21,10.43,11.82,13.51,7.8,83.96,0.01,101.77,2.38,3.69,123.95,2.84,4.66,122.86,5.29
-34.75,20.75,2023,219,13.82,10.71,12.27,14.58,7.93,82.1,0.01,102.05,2.71,3.9,118.12,3.03,4.54,117.54,3.54
-34.75,21.25,2023,219,14.19,11.18,12.69,15.12,8.15,82.38,0.02,102.15,3.09,4.42,113.88,3.39,5,113.47,3.37
-34.75,21.75,2023,219,14.66,11.59,13.13,15.72,8.37,82.05,0.03,102.19,3.29,4.74,110.98,3.58,5.34,105.14,2.7
-34.25,16.75,2023,219,15.82,14.11,14.97,16.17,9.84,89.53,0.14,102.41,4.27,6.69,287.84,4.73,7.81,287.1,0.66
-34.25,17.25,2023,219,15.46,13.97,14.72,15.8,9.74,90.79,0.15,102.42,3.3,6.01,252.31,3.7,7.24,251.74,0.84
-34.25,17.75,2023,219,14.86,13.6,14.23,15.16,9.51,92.17,0.16,102.37,2.57,4.57,212.72,2.92,5.83,212.25,1.31
-34.25,18.25,2023,219,14.01,12.71,13.36,14.11,9.02,91.98,0.16,101.99,2.16,3.03,189.58,2.48,4.15,189.12,2.7
-34.25,18.75,2023,219,12.84,11.1,11.97,12.47,8.24,89.66,0.09,100.74,1.96,2.53,183.62,2.32,3.38,183.62,6.14
-34.25,19.25,2023,219,11.82,9.29,10.56,11.13,7.41,85.23,0.03,99.33,2.02,2.31,186.78,2.56,3.11,187.22,9.39
-34.25,19.75,2023,219,11.43,8.43,9.93,10.69,6.98,82.91,0.01,99.26,2.07,2.38,181.39,2.82,3.46,180.98,11.74
-34.25,20.25,2023,219,11.69,8.08,9.89,11.31,6.8,80.48,0.01,99.61,2.19,2.79,166.29,2.99,3.89,165.82,12.1
-34.25,20.75,2023,219,12.29,8.09,10.19,12.47,6.79,78.24,0.01,99.92,2.4,3.43,145.89,3.1,4.3,146.26,11.23
-34.25,21.25,2023,219,12.63,8.59,10.61,12.95,6.99,78.94,0,100.23,2.64,4.09,130.19,3.35,5.08,130.44,11.66
-34.25,21.75,2023,219,13.05,9.21,11.13,13.49,7.28,79.64,0.01,100.42,2.61,4.04,123.34,3.26,5.18,123.91,10.12
-33.75,16.75,2023,219,15.65,14.3,14.97,16.04,9.96,91.53,0.1,102.43,3.21,5.92,270.28,3.53,6.98,269.58,0.67
-33.75,17.25,2023,219,15.14,14.02,14.59,15.46,9.77,92.9,0.11,102.44,2.5,4.7,227.58,2.83,5.95,227.23,0.86
-33.75,17.75,2023,219,14.27,13.27,13.77,14.41,9.33,93.78,0.12,102.32,2.11,3.3,191.31,2.5,4.57,190.92,2.06
-33.75,18.25,2023,219,13.1,11.76,12.43,12.83,8.55,92.09,0.11,101.7,1.91,2.27,172.96,2.39,3.44,172.24,4.98
-33.75,18.75,2023,219,11.84,9.44,10.64,10.72,7.48,86.31,0.07,100,1.73,2.18,164.66,2.29,3.5,164.56,10.23
-33.75,19.25,2023,219,10.38,6.76,8.57,8.8,6.45,80.09,0.02,96.45,1.92,1.81,190.91,2.5,2.55,191.14,12.99
-33.75,19.75,2023,219,9.96,5.83,7.89,8.47,6.1,77.5,0.01,95.3,2.14,1.97,209.26,2.93,2.86,210.01,14.57
-33.75,20.25,2023,219,10.39,5.42,7.91,9.25,5.93,74.75,0.01,95.38,2.39,2.67,209.66,3.38,3.56,210.88,15.89
-33.75,20.75,2023,219,11.21,5.18,8.19,10.5,5.8,71.8,0,95.92,2.6,3.52,187.46,3.65,4.18,190.36,17.35
-33.75,21.25,2023,219,11.73,5.6,8.67,11.39,5.92,72.38,0.01,96.53,2.63,3.77,143.41,3.62,4.61,151.91,18.85
-33.75,21.75,2023,219,11.99,6.39,9.19,11.73,6.24,73.88,0,96.88,2.51,3.83,134.81,3.47,4.87,137.63,17.97
-33.25,16.75,2023,219,15.4,14.28,14.83,15.71,9.93,92.9,0.05,102.44,2.65,4.77,235.41,2.91,5.79,235.22,0.67
-33.25,17.25,2023,219,14.88,13.92,14.4,15.13,9.7,93.86,0.06,102.45,2.54,3.67,202.69,2.89,4.66,202.59,0.75
-33.25,17.75,2023,219,13.91,12.84,13.38,13.89,9.11,93.27,0.07,102.26,2.49,2.76,178.03,3.05,3.85,177.59,2.82
-33.25,18.25,2023,219,12.61,10.81,11.71,12.04,8.09,89.39,0.07,101.52,2.23,2.31,158.01,3.02,3.73,157.09,7.14
-33.25,18.75,2023,219,11.52,8.06,9.79,10.14,6.87,81.09,0.05,99.72,1.9,2.39,143.19,2.73,4.23,142.56,12.16
-33.25,19.25,2023,219,9.72,4.59,7.15,7.55,5.72,73.17,0.02,94.38,1.94,2.2,171.24,2.58,3.32,171.26,14.42
-33.25,19.75,2023,219,9.7,3.9,6.8,7.49,5.51,69.65,0.01,92.88,2.15,2.33,182.08,2.94,3.35,182.36,14.96
-33.25,20.25,2023,219,10.46,3.56,7.01,8.61,5.4,65.74,0,92.53,2.76,3.42,208.84,3.92,4.31,209.37,15.96
-33.25,20.75,2023,219,11.45,2.97,7.21,10.2,5.18,61.38,0,92.44,3.38,4.74,236.56,4.88,5.31,238.82,18.05
-33.25,21.25,2023,219,12.55,3.34,7.95,12.16,5.25,61.28,0.01,93.6,3.05,4.2,202.19,4.3,4.57,210.22,20.3
-33.25,21.75,2023,219,13.02,4.57,8.8,12.78,5.62,64.03,0.01,94.92,2.79,4.08,163.46,3.89,4.95,165.39,20.93
-32.75,16.75,2023,219,15.15,14.17,14.66,15.37,9.84,93.73,0.03,102.45,2.92,3.6,203.18,3.29,4.41,203.16,0.54
-32.75,17.25,2023,219,14.6,13.7,14.15,14.76,9.56,94.21,0.04,102.45,3.31,2.95,185.46,3.84,3.73,185.42,0.69
-32.75,17.75,2023,219,13.63,12.33,12.98,13.47,8.83,91.92,0.05,102.22,3.3,2.52,171.52,4.14,3.78,171.04,3.16
-32.75,18.25,2023,219,12.33,9.93,11.13,11.56,7.66,86.08,0.06,101.25,2.78,2.27,155.19,3.92,4.24,154.18,8.15
-32.75,18.75,2023,219,11.08,6.95,9.01,9.73,6.44,77.78,0.04,98.72,2.25,2.47,140.72,3.32,4.44,139.78,13.89
-32.75,19.25,2023,219,9.98,4.18,7.08,7.8,5.58,69.81,0.01,94.2,2.07,2.69,172.79,2.87,3.75,173.01,14.86
-32.75,19.75,2023,219,11.37,3.84,7.6,8.87,5.46,62.22,0,93.67,2.29,3.34,168.38,3.14,4.23,168.64,15.21
-32.75,20.25,2023,219,12.1,3.15,7.63,9.94,5.28,57.02,0,92.34,3.25,4.82,211.84,4.71,5.61,211.94,16.02
-32.75,20.75,2023,219,11.75,1.73,6.74,10.44,4.88,54.48,0,89.95,4.44,6.39,288.08,6.69,6.91,288.18,17.63
-32.75,21.25,2023,219,12.68,1.57,7.12,12.17,4.76,53.16,0.01,90.81,4.46,6.11,282.5,6.71,6.44,282.62,19.67
-32.75,21.75,2023,219,14.35,2.79,8.57,14.03,5.03,53.06,0.01,93.57,4.02,5.44,244.6,5.96,6.25,244.22,20.88
-32.25,16.75,2023,219,14.82,13.99,14.41,14.95,9.74,94.63,0.02,102.45,3.82,2.41,183.31,4.43,3.04,183.15,0.49
-32.25,17.25,2023,219,14.16,13.39,13.78,14.19,9.38,94.95,0.02,102.44,4.28,2.36,175.59,5.1,3.28,175.55,0.78
-32.25,17.75,2023,219,13.34,11.82,12.59,13.14,8.54,90.91,0.04,102.2,4.06,2.59,167.68,5.1,4.28,167.1,2.9
-32.25,18.25,2023,219,12.44,9.38,10.91,11.77,7.38,82.84,0.05,101.17,3.19,2.69,157.71,4.42,5.17,156.54,7.39
-32.25,18.75,2023,219,11.59,6.79,9.19,10.21,6.38,74.72,0.03,98.42,2.41,2.69,147.56,3.57,5.08,147.47,13.85
-32.25,19.25,2023,219,11.96,5.24,8.6,10.11,5.89,66.27,0.01,95.84,2.39,3.06,169.81,3.36,3.88,170.37,15.38
-32.25,19.75,2023,219,13.28,4.33,8.8,11.08,5.62,57.58,0,94.24,2.76,4.54,169.41,3.84,5.36,169.78,16.45
-32.25,20.25,2023,219,13.21,2.83,8.02,11.2,5.21,52.46,0,91.52,3.64,5.86,221.99,5.23,6.64,221.82,17.17
-32.25,20.75,2023,219,11.9,0.88,6.39,10.56,4.65,50.74,0,88.39,4.77,6.64,306.19,7.06,7.01,305.64,17.76
-32.25,21.25,2023,219,11.99,-0.04,5.98,11.25,4.33,48.22,0,88.29,5.45,7.39,303.69,8.17,7.9,303.34,18.57
-32.25,21.75,2023,219,13.63,0.03,6.83,13.01,4.26,44.14,0,90.06,5.59,7.44,305.91,8.39,8.11,305.49,18.8
-31.75,16.75,2023,219,14.47,13.75,14.11,14.57,9.6,95.3,0.03,102.44,5,1.73,172.18,5.78,2.3,172.09,0.55
-31.75,17.25,2023,219,13.68,12.94,13.31,13.6,9.13,95.22,0.02,102.4,5.1,2.09,169.18,6.11,2.96,169.12,0.8
